6296,evsb,jp,ev/Sea Serpent Grotto,
6297,evsb,jp,ev/Ve'Lugannon Palace,
6298,evsb,jp,ev/The Shrine of Ru'Avitau,
6299,evsb,jp,ev/Stellar Fulcrum,
6300,evsb,jp,ev/La'Loff Amphitheater,
6301,evsb,jp,ev/The Celestial Nexus,
6302,evsb,jp,ev/Walk of Echoes,
6303,evsb,jp,ev/Maquette Abdhaljs-LegionA,
6304,evsb,jp,ev/Lower Delkfutt's Tower,
6305,evsb,jp,ev/Dynamis - San d'Oria,
6306,evsb,jp,ev/Dynamis - Bastok,
6307,evsb,jp,ev/Dynamis - Windurst,
6308,evsb,jp,ev/Dynamis - Jeuno,
6309,evsb,jp,ev/Outer Ra'Kaznar [U3],
6310,evsb,jp,ev/King Ranperre's Tomb,
6311,evsb,jp,ev/Dangruf Wadi,
6312,evsb,jp,ev/Inner Horutoto Ruins,
6313,evsb,jp,ev/Ordelle's Caves,
6314,evsb,jp,ev/Outer Horutoto Ruins,
6315,evsb,jp,ev/The Eldieme Necropolis,
6316,evsb,jp,ev/Gusgen Mines,
6317,evsb,jp,ev/Crawlers' Nest,
6318,evsb,jp,ev/Maze of Shakhrami,
6319,evsb,jp,ev/198,
6320,evsb,jp,ev/Garlaige Citadel,
6321,evsb,jp,ev/Cloister of Gales,
6322,evsb,jp,ev/Cloister of Storms,
6323,evsb,jp,ev/Cloister of Frost,
6324,evsb,jp,ev/Fei'Yin,
6325,evsb,jp,ev/Ifrit's Cauldron,
6326,evsb,jp,ev/Qu'Bia Arena,
6327,evsb,jp,ev/Cloister of Flames,
6328,evsb,jp,ev/Quicksand Caves,
6329,evsb,jp,ev/Cloister of Tremors,
6330,evsb,jp,ev/209,
6331,evsb,jp,ev/Cloister of Tides,
6332,evsb,jp,ev/Gustav Tunnel,
6333,evsb,jp,ev/Labyrinth of Onzozo,
6334,evsb,jp,ev/213,
6335,evsb,jp,ev/Abyssea - Attohwa,
6336,evsb,jp,ev/Abyssea - Misareaux,
6337,evsb,jp,ev/Abyssea - Vunkerl,
6338,evsb,jp,ev/Abyssea - Altepa,
6339,evsb,jp,ev/218,
6340,evsb,jp,ev/Ship bound for Selbina,
6341,evsb,jp,ev/Ship bound for Mhaura,
6342,evsb,jp,ev/Provenance,
6343,evsb,jp,ev/San d'Oria-Jeuno Airship,
6344,evsb,jp,ev/Bastok-Jeuno Airship,
6345,evsb,jp,ev/Windurst-Jeuno Airship,
6346,evsb,jp,ev/Kazham-Jeuno Airship,
6347,evsb,jp,ev/Ship bound for Selbina,
6348,evsb,jp,ev/Ship bound for Mhaura,
6349,evsb,jp,ev/Throne Room [V],
6350,evsb,jp,ev/Southern San d'Oria,
6351,evsb,jp,ev/Northern San d'Oria,
6352,evsb,jp,ev/Port San d'Oria,
6353,evsb,jp,ev/Chateau d'Oraguille,
6354,evsb,jp,ev/Bastok Mines,
6355,evsb,jp,ev/Bastok Markets,
6356,evsb,jp,ev/Port Bastok,
6357,evsb,jp,ev/Metalworks,
6358,evsb,jp,ev/Windurst Waters,
6359,evsb,jp,ev/Windurst Walls,
6360,evsb,jp,ev/Port Windurst,
6361,evsb,jp,ev/Windurst Woods,
6362,evsb,jp,ev/Heavens Tower,
6363,evsb,jp,ev/Ru'Lude Gardens,
6364,evsb,jp,ev/Upper Jeuno,
6365,evsb,jp,ev/Lower Jeuno,
6366,evsb,jp,ev/Port Jeuno,
6367,evsb,jp,ev/Rabao,
6368,evsb,jp,ev/Selbina,
6369,evsb,jp,ev/Mhaura,
6370,evsb,jp,ev/Kazham,
6371,evsb,jp,ev/Hall of the Gods,
6372,evsb,jp,ev/Norg,
6373,evsb,jp,ev/Abyssea - Uleguerand,
6374,evsb,jp,ev/Abyssea - Grauberg,
6375,evsb,jp,ev/Abyssea - Empyreal Paradox,
6420,evsb,en,ev/unknown,
6421,evsb,en,ev/Phanauet Channel,
6422,evsb,en,ev/Carpenters' Landing,
6423,evsb,en,ev/Manaclipper,
6424,evsb,en,ev/Bibiki Bay,
6425,evsb,en,ev/Uleguerand Range,
6426,evsb,en,ev/Bearclaw Pinnacle,
6427,evsb,en,ev/Attohwa Chasm,
6428,evsb,en,ev/Boneyard Gully,
6429,evsb,en,ev/Pso'Xja,
6430,evsb,en,ev/The Shrouded Maw,
6431,evsb,en,ev/Oldton Movalpolos,
6432,evsb,en,ev/Newton Movalpolos,
6433,evsb,en,ev/Mine Shaft #2716,
6434,evsb,en,ev/Hall of Transference,
6435,evsb,en,ev/Abyssea - Konschtat,
6436,evsb,en,ev/Promyvion - Holla,
6437,evsb,en,ev/Spire of Holla,
6438,evsb,en,ev/Promyvion - Dem,
6439,evsb,en,ev/Spire of Dem,
6440,evsb,en,ev/Promyvion - Mea,
6441,evsb,en,ev/Spire of Mea,
6442,evsb,en,ev/Promyvion - Vahzl,
6443,evsb,en,ev/Spire of Vahzl,
6444,evsb,en,ev/Lufaise Meadows,
6445,evsb,en,ev/Misareaux Coast,
6446,evsb,en,ev/Tavnazian Safehold,
6447,evsb,en,ev/Phomiuna Aqueducts,
6448,evsb,en,ev/Sacrarium,
6449,evsb,en,ev/Riverne - Site #B01,
6450,evsb,en,ev/Riverne - Site #A01,
6451,evsb,en,ev/Monarch Linn,
6452,evsb,en,ev/Sealion's Den,
6453,evsb,en,ev/Al'Taieu,
6454,evsb,en,ev/Grand Palace of Hu'Xzoi,
6455,evsb,en,ev/The Garden of Ru'Hmet,
6456,evsb,en,ev/Empyreal Paradox,
6457,evsb,en,ev/Temenos,
6458,evsb,en,ev/Apollyon,
6459,evsb,en,ev/Dynamis - Valkurm,
6460,evsb,en,ev/Dynamis - Buburimu,
6461,evsb,en,ev/Dynamis - Qufim,
6462,evsb,en,ev/Dynamis - Tavnazia,
6463,evsb,en,ev/Diorama Abdhaljs-Ghelsba,
6464,evsb,en,ev/Abdhaljs Isle-Purgonorgo,
6465,evsb,en,ev/Abyssea - Tahrongi,
6466,evsb,en,ev/Open sea route to Al Zahbi,
6467,evsb,en,ev/Open sea route to Mhaura,
6468,evsb,en,ev/Al Zahbi,
6470,evsb,en,ev/Aht Urhgan Whitegate,
6471,evsb,en,ev/Wajaom Woodlands,
6472,evsb,en,ev/Bhaflau Thickets,
6473,evsb,en,ev/Nashmau,
6474,evsb,en,ev/Arrapago Reef,
6475,evsb,en,ev/Ilrusi Atoll,
6476,evsb,en,ev/Periqia,
6477,evsb,en,ev/Talacca Cove,
6478,evsb,en,ev/Silver Sea route to Nashmau,
6479,evsb,en,ev/Silver Sea route to Al Zahbi,
6480,evsb,en,ev/The Ashu Talif,
6481,evsb,en,ev/Mount Zhayolm,
6482,evsb,en,ev/Halvung,
6483,evsb,en,ev/Lebros Cavern,
6484,evsb,en,ev/Navukgo Execution Chamber,
6485,evsb,en,ev/Mamook,
6486,evsb,en,ev/Mamool Ja Training Grounds,
6487,evsb,en,ev/Jade Sepulcher,
6488,evsb,en,ev/Aydeewa Subterrane,
6489,evsb,en,ev/Leujaoam Sanctum,
6490,evsb,en,ev/Chocobo Circuit,
6491,evsb,en,ev/The Colosseum,
6492,evsb,en,ev/Alzadaal Undersea Ruins,
6493,evsb,en,ev/Zhayolm Remnants,
6494,evsb,en,ev/Arrapago Remnants,
6495,evsb,en,ev/Bhaflau Remnants,
6496,evsb,en,ev/Silver Sea Remnants,
6497,evsb,en,ev/Nyzul Isle,
6498,evsb,en,ev/Hazhalm Testing Grounds,
6499,evsb,en,ev/Caedarva Mire,
6500,evsb,en,ev/Southern San d'Oria [S],
6501,evsb,en,ev/East Ronfaure [S],
6502,evsb,en,ev/Jugner Forest [S],
6503,evsb,en,ev/Vunkerl Inlet [S],
6504,evsb,en,ev/Batallia Downs [S],
6505,evsb,en,ev/La Vaule [S],
6506,evsb,en,ev/Everbloom Hollow,
6507,evsb,en,ev/Bastok Markets [S],
6508,evsb,en,ev/North Gustaberg [S],
6509,evsb,en,ev/Grauberg [S],
6510,evsb,en,ev/Pashhow Marshlands [S],
6511,evsb,en,ev/Rolanberry Fields [S],
6512,evsb,en,ev/Beadeaux [S],
6513,evsb,en,ev/Ruhotz Silvermines,
6514,evsb,en,ev/Windurst Waters [S],
6515,evsb,en,ev/West Sarutabaruta [S],
6516,evsb,en,ev/Fort Karugo-Narugo [S],
6517,evsb,en,ev/Meriphataud Mountains [S],
6518,evsb,en,ev/Sauromugue Champaign [S],
6519,evsb,en,ev/Castle Oztroja [S],
6520,evsb,en,ev/West Ronfaure,
6521,evsb,en,ev/East Ronfaure,
6522,evsb,en,ev/La Theine Plateau,
6523,evsb,en,ev/Valkurm Dunes,
6524,evsb,en,ev/Jugner Forest,
6525,evsb,en,ev/Batallia Downs,
6526,evsb,en,ev/North Gustaberg,
6527,evsb,en,ev/South Gustaberg,
6528,evsb,en,ev/Konschtat Highlands,
6529,evsb,en,ev/Pashhow Marshlands,
6530,evsb,en,ev/Rolanberry Fields,
6531,evsb,en,ev/Beaucedine Glacier,
6532,evsb,en,ev/Xarcabard,
6533,evsb,en,ev/Cape Teriggan,
6534,evsb,en,ev/Eastern Altepa Desert,
6535,evsb,en,ev/West Sarutabaruta,
6536,evsb,en,ev/East Sarutabaruta,
6537,evsb,en,ev/Tahrongi Canyon,
6538,evsb,en,ev/Buburimu Peninsula,
6539,evsb,en,ev/Meriphataud Mountains,
6540,evsb,en,ev/Sauromugue Champaign,
6541,evsb,en,ev/The Sanctuary of Zi'Tah,
6542,evsb,en,ev/Ro'Maeve,
6543,evsb,en,ev/Yuhtunga Jungle,
6544,evsb,en,ev/Yhoator Jungle,
6545,evsb,en,ev/Western Altepa Desert,
6546,evsb,en,ev/Qufim Island,
6547,evsb,en,ev/Behemoth's Dominion,
6548,evsb,en,ev/Valley of Sorrows,
6549,evsb,en,ev/Ghoyu's Reverie,
6550,evsb,en,ev/Ru'Aun Gardens,
6551,evsb,en,ev/Mordion Gaol,
6552,evsb,en,ev/Abyssea - La Theine,
6553,evsb,en,ev/Outer Ra'Kaznar [U2],
6554,evsb,en,ev/Dynamis - Beaucedine,
6555,evsb,en,ev/Dynamis - Xarcabard,
6556,evsb,en,ev/Beaucedine Glacier [S],
6557,evsb,en,ev/Xarcabard [S],
6558,evsb,en,ev/Castle Zvahl Baileys [S],
6559,evsb,en,ev/Horlais Peak,
6560,evsb,en,ev/Ghelsba Outpost,
6561,evsb,en,ev/Fort Ghelsba,
6562,evsb,en,ev/Yughott Grotto,
6563,evsb,en,ev/Palborough Mines,
6564,evsb,en,ev/Waughroon Shrine,
6565,evsb,en,ev/Giddeus,
6566,evsb,en,ev/Balga's Dais,
6567,evsb,en,ev/Beadeaux,
6568,evsb,en,ev/Qulun Dome,
6569,evsb,en,ev/Davoi,
6570,evsb,en,ev/Monastic Cavern,
6571,evsb,en,ev/Castle Oztroja,
6572,evsb,en,ev/Altar Room,
6573,evsb,en,ev/The Boyahda Tree,
6574,evsb,en,ev/Dragon's Aery,
6575,evsb,en,ev/Castle Zvahl Keep [S],
6576,evsb,en,ev/Throne Room [S],
6577,evsb,en,ev/Middle Delkfutt's Tower,
6578,evsb,en,ev/Upper Delkfutt's Tower,
6579,evsb,en,ev/Temple of Uggalepih,
6580,evsb,en,ev/Den of Rancor,
6581,evsb,en,ev/Castle Zvahl Baileys,
6582,evsb,en,ev/Castle Zvahl Keep,
6583,evsb,en,ev/Sacrificial Chamber,
6584,evsb,en,ev/Garlaige Citadel [S],
6585,evsb,en,ev/Throne Room,
6586,evsb,en,ev/Ranguemont Pass,
6587,evsb,en,ev/Bostaunieux Oubliette,
6588,evsb,en,ev/Chamber of Oracles,
6589,evsb,en,ev/Toraimarai Canal,
6590,evsb,en,ev/Full Moon Fountain,
6591,evsb,en,ev/Crawlers' Nest [S],
6592,evsb,en,ev/Zeruhn Mines,
6593,evsb,en,ev/Korroloka Tunnel,
6594,evsb,en,ev/Kuftal Tunnel,
6595,evsb,en,ev/The Eldieme Necropolis [S],
6596,evsb,en,ev/Sea Serpent Grotto,
6597,evsb,en,ev/Ve'Lugannon Palace,
6598,evsb,en,ev/The Shrine of Ru'Avitau,
6599,evsb,en,ev/Stellar Fulcrum,
6600,evsb,en,ev/La'Loff Amphitheater,
6601,evsb,en,ev/The Celestial Nexus,
6602,evsb,en,ev/Walk of Echoes,
6603,evsb,en,ev/Maquette Abdhaljs-LegionA,
6604,evsb,en,ev/Lower Delkfutt's Tower,
6605,evsb,en,ev/Dynamis - San d'Oria,
6606,evsb,en,ev/Dynamis - Bastok,
6607,evsb,en,ev/Dynamis - Windurst,
6608,evsb,en,ev/Dynamis - Jeuno,
6609,evsb,en,ev/Outer Ra'Kaznar [U3],
6610,evsb,en,ev/King Ranperre's Tomb,
6611,evsb,en,ev/Dangruf Wadi,
6612,evsb,en,ev/Inner Horutoto Ruins,
6613,evsb,en,ev/Ordelle's Caves,
6614,evsb,en,ev/Outer Horutoto Ruins,
6615,evsb,en,ev/The Eldieme Necropolis,
6616,evsb,en,ev/Gusgen Mines,
6617,evsb,en,ev/Crawlers' Nest,
6618,evsb,en,ev/Maze of Shakhrami,
6619,evsb,en,ev/198,
6620,evsb,en,ev/Garlaige Citadel,
6621,evsb,en,ev/Cloister of Gales,
6622,evsb,en,ev/Cloister of Storms,
6623,evsb,en,ev/Cloister of Frost,
6624,evsb,en,ev/Fei'Yin,
6625,evsb,en,ev/Ifrit's Cauldron,
6626,evsb,en,ev/Qu'Bia Arena,
6627,evsb,en,ev/Cloister of Flames,
6628,evsb,en,ev/Quicksand Caves,
6629,evsb,en,ev/Cloister of Tremors,
6630,evsb,en,ev/209,
6631,evsb,en,ev/Cloister of Tides,
6632,evsb,en,ev/Gustav Tunnel,
6633,evsb,en,ev/Labyrinth of Onzozo,
6634,evsb,en,ev/213,
6635,evsb,en,ev/Abyssea - Attohwa,
6636,evsb,en,ev/Abyssea - Misareaux,
6637,evsb,en,ev/Abyssea - Vunkerl,
6638,evsb,en,ev/Abyssea - Altepa,
6639,evsb,en,ev/218,
6640,evsb,en,ev/Ship bound for Selbina,
6641,evsb,en,ev/Ship bound for Mhaura,
6642,evsb,en,ev/Provenance,
6643,evsb,en,ev/San d'Oria-Jeuno Airship,
6644,evsb,en,ev/Bastok-Jeuno Airship,
6645,evsb,en,ev/Windurst-Jeuno Airship,
6646,evsb,en,ev/Kazham-Jeuno Airship,
6647,evsb,en,ev/Ship bound for Selbina,
6648,evsb,en,ev/Ship bound for Mhaura,
6649,evsb,en,ev/Throne Room [V],
6650,evsb,en,ev/Southern San d'Oria,
6651,evsb,en,ev/Northern San d'Oria,
6652,evsb,en,ev/Port San d'Oria,
6653,evsb,en,ev/Chateau d'Oraguille,
6654,evsb,en,ev/Bastok Mines,
6655,evsb,en,ev/Bastok Markets,
6656,evsb,en,ev/Port Bastok,
6657,evsb,en,ev/Metalworks,
6658,evsb,en,ev/Windurst Waters,
6659,evsb,en,ev/Windurst Walls,
6660,evsb,en,ev/Port Windurst,
6661,evsb,en,ev/Windurst Woods,
6662,evsb,en,ev/Heavens Tower,
6663,evsb,en,ev/Ru'Lude Gardens,
6664,evsb,en,ev/Upper Jeuno,
6665,evsb,en,ev/Lower Jeuno,
6666,evsb,en,ev/Port Jeuno,
6667,evsb,en,ev/Rabao,
6668,evsb,en,ev/Selbina,
6669,evsb,en,ev/Mhaura,
6670,evsb,en,ev/Kazham,
6671,evsb,en,ev/Hall of the Gods,
6672,evsb,en,ev/Norg,
6673,evsb,en,ev/Abyssea - Uleguerand,
6674,evsb,en,ev/Abyssea - Grauberg,
6675,evsb,en,ev/Abyssea - Empyreal Paradox,
7020,evsb,jp,gev/skill_name,
7021,evsb,en,gev/skill_name,
7022,evsb,jp,gev/term,
7023,evsb,en,gev/term,
7024,evsb,jp,gev/emote,
7025,evsb,en,gev/emote,
7026,evsb,jp,gev/battle,
7027,evsb,en,gev/battle,
7028,evsb,jp,gev/status,
7029,evsb,en,gev/status,
7030,evsb,jp,gev/message,
7031,evsb,en,gev/message,
7034,evsb,jp,gev/action,
7035,evsb,en,gev/action,
7038,evsb,jp,gev/Unity Concord,
7039,evsb,en,gev/Unity Concord,
55465,dmsg,en,sys/area,
55466,dmsg,en,sys/area_s,
55467,dmsg,en,sys/job,
55468,dmsg,en,sys/job_abbr,
55471,dmsg,jp,sys/equip_slot_en,1
55525,dmsg,jp,lobby/misc_message,1
55526,dmsg,jp,sys/error_message,1
55528,dmsg,jp,sys/misc_string_01,1
55530,dmsg,jp,sys/menu/text,1
55531,dmsg,jp,sys/menu/help,1
55532,dmsg,jp,sys/menu/title,1
55533,dmsg,jp,sys/menu/text2,1
55534,dmsg,jp,sys/region,1
55535,dmsg,jp,sys/area,1
55536,dmsg,jp,sys/job,1
55537,dmsg,jp,sys/weather,1
55538,dmsg,jp,sys/day_of_week,1
55539,dmsg,jp,sys/orientation,1
55540,dmsg,jp,sys/moon_phase,1
55545,fp,jp,fixed_phrase,
55546,dmsg,jp,sys/equip_slot,1
55547,isb,jp,itm/slip,1|2
55548,iab,jp,itm/armor2,1|2
55549,mbd,jp,mb/mb_data,
55550,iib,jp,mb/instinct,
55551,inb,jp,itm/normal2,1|2
55552,erq,jp,roe/roe_quest,
55553,erc,jp,roe/roe_category,
55554,dmsg,jp,sys/jobpoint_text_2,1
55555,dmsg,jp,sys/emote_command,1
55556,dmsg,jp,sys/emote_command,1
55557,iub,jp,dbg/ukncmd,
55559,dmsg,jp,sys/kupoevent,
55561,dmsg,jp,sys/mount,1
55562,dmsg,jp,sys/mount_help,1
55563,dmsg,jp,sys/faith_points,
55565,dmsg,jp,sys/blue_magic_help,1
55566,dmsg,jp,sys/meritpoint_text,1
55567,dmsg,jp,sys/text_command_help,1
55568,dmsg,jp,sys/cs_event_race,1
55569,dmsg,jp,sys/job_attr,1
55570,dmsg,jp,sys/mob_race,1
55571,dmsg,jp,sys/maze_rune,
55572,dmsg,jp,sys/item_attr,
55573,dmsg,jp,sys/faith_serifu,1
55574,dmsg,jp,sys/jobpoint_text,1
55575,dmsg,jp,sys/key_item,2|3
55576,dmsg,jp,sys/key_item,2|3
55577,dmsg,jp,sys/key_item,2|3
55578,dmsg,jp,sys/key_item,2|3
55579,dmsg,jp,sys/key_item,2|3
55580,dmsg,jp,sys/key_item,2|3
55581,dmsg,jp,sys/weapon_skill,1
55582,dmsg,jp,sys/magic,1
55583,dmsg,jp,sys/key_item,2|3
55584,dmsg,jp,sys/title,1
55585,dmsg,jp,sys/key_item,2|3
55586,dmsg,jp,sys/qst/sd,2|3
55587,dmsg,jp,sys/qst/bs,2|3
55588,dmsg,jp,sys/qst/ws,2|3
