ROM/169/75,dmsg,en,sys/meritpoint_text,
ROM/173/88,dmsg,ja,sys/text_command_help,1
ROM/173/89,dmsg,en,sys/text_command_help,
ROM/175/31,dmsg,ja,sys/equip_slot_en,1
ROM/175/32,dmsg,ja,sys/equip_slot,1
ROM/175/33,dmsg,en,sys/equip_slot,
ROM/175/34,dmsg,ja,sys/key_item,2|3
ROM/175/35,dmsg,en,sys/key_item,5|6|7
ROM/176/46,dmsg,ja,sys/qst/sd,2|3
ROM/176/47,dmsg,ja,sys/qst/bs,2|3
ROM/176/48,dmsg,ja,sys/qst/ws,2|3
ROM/176/49,dmsg,ja,sys/qst/jn,2|3
ROM/176/50,dmsg,ja,sys/qst/ot,2|3
ROM/176/51,dmsg,ja,sys/qst/fr,2|3
ROM/176/52,dmsg,ja,sys/qst/at,2|3
ROM/176/53,dmsg,ja,sys/mis/sd,2|3
ROM/176/54,dmsg,ja,sys/mis/bs,2|3
ROM/176/55,dmsg,ja,sys/mis/ws,2|3
ROM/176/56,dmsg,ja,sys/mis/zl,2|3
ROM/176/57,dmsg,ja,sys/mis/pm,2|3
ROM/176/58,dmsg,ja,sys/mis/as,2|3
ROM/176/59,dmsg,ja,sys/mis/at,2|3
ROM/176/60,dmsg,en,sys/qst/sd,2|3
ROM/176/61,dmsg,en,sys/qst/bs,2|3
ROM/176/62,dmsg,en,sys/qst/ws,2|3
ROM/176/63,dmsg,en,sys/qst/jn,2|3
ROM/176/64,dmsg,en,sys/qst/ot,2|3
ROM/176/65,dmsg,en,sys/qst/fr,2|3
ROM/176/66,dmsg,en,sys/qst/at,2|3
ROM/176/67,dmsg,en,sys/mis/sd,2|3
ROM/176/68,dmsg,en,sys/mis/bs,2|3
ROM/176/69,dmsg,en,sys/mis/ws,2|3
ROM/176/70,dmsg,en,sys/mis/zl,2|3
ROM/176/71,dmsg,en,sys/mis/pm,2|3
ROM/176/72,dmsg,en,sys/mis/as,2|3
ROM/176/73,dmsg,en,sys/mis/at,2|3
ROM/176/77,dmsg,de,lobby/misc_message,
ROM/176/78,dmsg,de,sys/error_message,
ROM/176/80,dmsg,de,sys/misc_string_01,
ROM/176/82,dmsg,de,sys/menu/text,
ROM/176/83,dmsg,de,sys/menu/help,
ROM/176/84,dmsg,de,sys/menu/title,
ROM/176/85,dmsg,de,sys/menu/text2,
ROM/176/86,dmsg,de,sys/region,
ROM/176/87,dmsg,de,sys/area,
ROM/176/88,dmsg,de,sys/job,
ROM/176/89,dmsg,de,sys/weather,
ROM/176/90,dmsg,de,sys/day_of_week,
ROM/176/91,dmsg,de,sys/orientation,
ROM/176/92,dmsg,de,sys/moon_phase,
ROM/176/93,dmsg,de,sys/area_short,
ROM/176/94,dmsg,de,sys/phrases,
ROM/176/95,dmsg,de,sys/race_gender_enum,
ROM/176/97,dmsg,de,sys/equip_slot,
ROM/176/98,dmsg,de,sys/blue_magic_help,
ROM/176/99,dmsg,de,sys/meritpoint_text,
ROM/176/100,dmsg,de,sys/text_command_help,
ROM/176/109,dmsg,de,sys/key_item,
ROM/176/110,dmsg,de,sys/qst/sd,2|3
ROM/176/111,dmsg,de,sys/qst/bs,2|3
ROM/176/112,dmsg,de,sys/qst/ws,2|3
ROM/176/113,dmsg,de,sys/qst/jn,2|3
ROM/176/114,dmsg,de,sys/qst/ot,2|3
ROM/176/115,dmsg,de,sys/qst/fr,2|3
ROM/176/116,dmsg,de,sys/qst/at,2|3
ROM/176/117,dmsg,de,sys/mis/sd,2|3
ROM/176/118,dmsg,de,sys/mis/bs,2|3
ROM/176/119,dmsg,de,sys/mis/ws,2|3
ROM/176/120,dmsg,de,sys/mis/zl,2|3
ROM/176/121,dmsg,de,sys/mis/pm,2|3
ROM/176/122,dmsg,de,sys/mis/as,2|3
ROM/176/123,dmsg,de,sys/mis/at,2|3
#123之后是de的evsb条目，暂不列,,,,
ROM/178/16,dmsg,fr,lobby/misc_message,
ROM/178/17,dmsg,fr,sys/error_message,
ROM/178/19,dmsg,fr,sys/misc_string_01,
ROM/178/21,dmsg,fr,sys/menu/text,
ROM/178/22,dmsg,fr,sys/menu/help,
ROM/178/23,dmsg,fr,sys/menu/title,
ROM/178/24,dmsg,fr,sys/menu/text2,
ROM/178/25,dmsg,fr,sys/region,
ROM/178/26,dmsg,fr,sys/area,
ROM/178/27,dmsg,fr,sys/job,
ROM/178/28,dmsg,fr,sys/weather,
ROM/178/29,dmsg,fr,sys/day_of_week,
ROM/178/30,dmsg,fr,sys/orientation,
ROM/178/31,dmsg,fr,sys/moon_phase,
ROM/178/32,dmsg,fr,sys/area_short,
ROM/178/33,dmsg,fr,sys/phrases,
ROM/178/34,dmsg,fr,sys/race_gender_enum,
ROM/178/36,dmsg,fr,sys/equip_slot,
ROM/178/37,dmsg,fr,sys/blue_magic_help,
ROM/178/38,dmsg,fr,sys/meritpoint_text,
ROM/178/39,dmsg,fr,sys/text_command_help,
ROM/178/48,dmsg,fr,sys/key_item,
ROM/178/49,dmsg,fr,sys/qst/sd,2|3
ROM/178/50,dmsg,fr,sys/qst/bs,2|3
ROM/178/51,dmsg,fr,sys/qst/ws,2|3
ROM/178/52,dmsg,fr,sys/qst/jn,2|3
ROM/178/53,dmsg,fr,sys/qst/ot,2|3
ROM/178/54,dmsg,fr,sys/qst/fr,2|3
ROM/178/55,dmsg,fr,sys/qst/at,2|3
ROM/178/56,dmsg,fr,sys/mis/sd,2|3
ROM/178/57,dmsg,fr,sys/mis/bs,2|3
ROM/178/58,dmsg,fr,sys/mis/ws,2|3
ROM/178/59,dmsg,fr,sys/mis/zl,2|3
ROM/178/60,dmsg,fr,sys/mis/pm,2|3
ROM/178/61,dmsg,fr,sys/mis/as,2|3
ROM/178/62,dmsg,fr,sys/mis/at,2|3
#62之后是fr的evsb条目，暂不列,,,,
ROM/180/77,dmsg,ja,sys/title,1
ROM/180/78,dmsg,en,sys/title,
ROM/180/79,dmsg,de,sys/title,
ROM/180/80,dmsg,fr,sys/title,
ROM/180/101,dmsg,ja,sys/status,1
ROM/180/102,dmsg,en,sys/status,
ROM/180/103,dmsg,de,sys/status,
ROM/180/104,dmsg,fr,sys/status,
ROM/181/68,dmsg,ja,sys/ability,1
ROM/181/69,dmsg,ja,sys/magic,1
ROM/181/70,dmsg,ja,sys/ability_help,1
ROM/181/71,dmsg,ja,sys/magic_help,1
ROM/181/72,dmsg,en,sys/ability,
ROM/181/73,dmsg,en,sys/magic,
ROM/181/74,dmsg,en,sys/ability_help,
ROM/181/75,dmsg,en,sys/magic_help,
ROM/181/76,dmsg,de,sys/ability,
ROM/181/77,dmsg,de,sys/magic,
ROM/181/78,dmsg,de,sys/ability_help,
ROM/181/79,dmsg,de,sys/magic_help,
ROM/181/80,dmsg,fr,sys/ability,
ROM/181/81,dmsg,fr,sys/magic,
ROM/181/82,dmsg,fr,sys/ability_help,
ROM/187/66,dmsg,ja,sys/cs_event_race,1
ROM/187/67,dmsg,ja,sys/job_attr,1
ROM/187/69,dmsg,en,sys/cs_event_race,
ROM/187/70,dmsg,en,sys/job_attr,
ROM/187/72,dmsg,de,sys/cs_event_race,
ROM/187/73,dmsg,de,sys/job_attr,
ROM/187/75,dmsg,fr,sys/cs_event_race,
ROM/187/76,dmsg,fr,sys/job_attr,
ROM/188/37,dmsg,ja,sys/mob_race,1
ROM/188/38,dmsg,en,sys/mob_race,
ROM/188/39,dmsg,de,sys/mob_race,
ROM/188/40,dmsg,fr,sys/mob_race,
ROM/196/3,dmsg,ja,sys/qst/wog,2|3
ROM/196/4,dmsg,ja,sys/mis/wog,2|3
ROM/196/5,dmsg,ja,sys/mis/co,2|3
ROM/196/6,dmsg,en,sys/qst/wog,
ROM/196/7,dmsg,en,sys/mis/wog,
ROM/196/8,dmsg,en,sys/mis/co,
ROM/196/9,dmsg,de,sys/qst/wog,
ROM/196/10,dmsg,de,sys/mis/wog,
ROM/196/11,dmsg,de,sys/mis/co,
ROM/196/12,dmsg,fr,sys/qst/wog,
ROM/196/13,dmsg,fr,sys/mis/wog,
ROM/196/14,dmsg,fr,sys/mis/co,
ROM/214/61,evev,,ev/dbg_scene,
ROM/214/62,evac,,ev/dbg_scene,
ROM/214/63,evsb,ja,ev/dbg_scene,
ROM/214/64,evsb,en,ev/dbg_scene,
ROM/214/65,evsb,de,ev/dbg_scene,
ROM/214/66,evsb,fr,ev/dbg_scene,
ROM/219/85,dmsg,ja,sys/maze_rune,
ROM/219/86,dmsg,en,sys/maze_rune,
ROM/219/87,dmsg,de,sys/maze_rune,
ROM/219/88,dmsg,fr,sys/maze_rune,
ROM/220/57,dmsg,ja,sys/item_attr,
ROM/220/58,dmsg,en,sys/item_attr,
ROM/220/59,dmsg,de,sys/item_attr,
ROM/220/60,dmsg,fr,sys/item_attr,
ROM/222/17,dmsg,ja,sys/mis/acp,2|3
ROM/222/18,dmsg,en,sys/mis/acp,
ROM/222/19,dmsg,de,sys/mis/acp,
ROM/222/20,dmsg,fr,sys/mis/acp,
ROM/223/10,dmsg,ja,sys/mis/kupo,2|3
ROM/223/11,dmsg,ja,sys/mis/stt,2|3
ROM/223/12,dmsg,en,sys/mis/kupo,2|3
ROM/223/13,dmsg,en,sys/mis/stt,2|3
ROM/223/14,dmsg,de,sys/mis/kupo,2|3
ROM/223/15,dmsg,de,sys/mis/stt,2|3
ROM/223/16,dmsg,fr,sys/mis/kupo,2|3
ROM/223/17,dmsg,fr,sys/mis/stt,2|3
ROM/242/63,dmsg,ja,sys/qst/aby,2|3
ROM/242/64,dmsg,en,sys/qst/aby,
ROM/242/65,dmsg,de,sys/qst/aby,
ROM/242/66,dmsg,fr,sys/qst/aby,
ROM/293/66,dmsg,ja,sys/mis/ad,2|3
ROM/293/67,dmsg,ja,sys/qst/ad,2|3
ROM/293/68,dmsg,ja,sys/qst/wc,2|3
ROM/293/69,dmsg,en,sys/mis/ad,
ROM/293/70,dmsg,en,sys/qst/ad,
ROM/293/71,dmsg,en,sys/qst/wc,
ROM/293/72,dmsg,de,sys/mis/ad,
ROM/293/73,dmsg,de,sys/qst/ad,
ROM/293/74,dmsg,de,sys/qst/wc,
ROM/293/75,dmsg,fr,sys/mis/ad,
ROM/293/76,dmsg,fr,sys/qst/ad,
ROM/293/77,dmsg,fr,sys/qst/wc,
ROM/311/73,dmsg,ja,sys/faith_serifu,1
ROM/311/74,dmsg,en,sys/faith_serifu,
ROM/311/75,dmsg,de,sys/faith_serifu,
ROM/311/76,dmsg,fr,sys/faith_serifu,
ROM/314/61,dmsg,ja,sys/jobpoint_text,1
ROM/314/62,dmsg,en,sys/jobpoint_text,
ROM/314/63,dmsg,de,sys/jobpoint_text,
ROM/314/64,dmsg,fr,sys/jobpoint_text,
ROM/324/58,dmsg,ja,sys/jobpoint_text_2,1
ROM/324/59,dmsg,en,sys/jobpoint_text_2,
ROM/327/123,dmsg,ja,sys/emote_command,1
ROM/327/124,dmsg,en,sys/emote_command,
ROM/333/3,dmsg,ja,sys/mis/rov,2|3
ROM/333/4,dmsg,en,sys/mis/rov,
ROM/333/15,dmsg,ja,sys/kupoevent,
ROM/333/16,dmsg,en,sys/kupoevent,
ROM/351/82,dmsg,ja,sys/mount,1
ROM/351/83,dmsg,ja,sys/mount_help,1
ROM/351/84,dmsg,en,sys/mount,
ROM/351/85,dmsg,en,sys/mount_help,
ROM/364/35,dmsg,ja,sys/mis/vr,2|3
ROM/364/36,dmsg,en,sys/mis/vr,
ROM3/1/38,evsb,ja,ev/unknown,
ROM3/1/39,evsb,ja,ev/Phanauet Channel,
ROM3/1/40,evsb,ja,ev/Carpenters' Landing,
ROM3/1/41,evsb,ja,ev/Manaclipper,
ROM3/1/42,evsb,ja,ev/Bibiki Bay,
ROM3/1/43,evsb,ja,ev/Uleguerand Range,
ROM3/1/44,evsb,ja,ev/Bearclaw Pinnacle,
ROM3/1/45,evsb,ja,ev/Attohwa Chasm,
ROM3/1/46,evsb,ja,ev/Boneyard Gully,
ROM3/1/47,evsb,ja,ev/Pso'Xja,
ROM3/1/48,evsb,ja,ev/The Shrouded Maw,
ROM3/1/49,evsb,ja,ev/Oldton Movalpolos,
ROM3/1/50,evsb,ja,ev/Newton Movalpolos,
ROM3/1/51,evsb,ja,ev/Mine Shaft #2716,
ROM3/1/52,evsb,ja,ev/Hall of Transference,
ROM/21/80,evsb,ja,ev/Abyssea - Konschtat,
ROM3/1/54,evsb,ja,ev/Promyvion - Holla,
ROM3/1/55,evsb,ja,ev/Spire of Holla,
ROM3/1/56,evsb,ja,ev/Promyvion - Dem,
ROM3/1/57,evsb,ja,ev/Spire of Dem,
ROM3/1/58,evsb,ja,ev/Promyvion - Mea,
ROM3/1/59,evsb,ja,ev/Spire of Mea,
ROM3/1/60,evsb,ja,ev/Promyvion - Vahzl,
ROM3/1/61,evsb,ja,ev/Spire of Vahzl,
ROM3/1/62,evsb,ja,ev/Lufaise Meadows,
ROM3/1/63,evsb,ja,ev/Misareaux Coast,
ROM3/1/64,evsb,ja,ev/Tavnazian Safehold,
ROM3/1/65,evsb,ja,ev/Phomiuna Aqueducts,
ROM3/1/66,evsb,ja,ev/Sacrarium,
ROM3/1/67,evsb,ja,ev/Riverne - Site B01,
ROM3/1/68,evsb,ja,ev/Riverne - Site A01,
ROM3/1/69,evsb,ja,ev/Monarch Linn,
ROM3/1/70,evsb,ja,ev/Sealion's Den,
ROM3/1/71,evsb,ja,ev/Al'Taieu,
ROM3/1/72,evsb,ja,ev/Grand Palace of Hu'Xzoi,
ROM3/1/73,evsb,ja,ev/The Garden of Ru'Hmet,
ROM3/1/74,evsb,ja,ev/Empyreal Paradox,
ROM3/1/75,evsb,ja,ev/Temenos,
ROM3/1/76,evsb,ja,ev/Apollyon,
ROM3/1/77,evsb,ja,ev/Dynamis - Valkurm,
ROM3/1/78,evsb,ja,ev/Dynamis - Buburimu,
ROM3/1/79,evsb,ja,ev/Dynamis - Qufim,
ROM3/1/80,evsb,ja,ev/Dynamis - Tavnazia,
ROM3/1/81,evsb,ja,ev/Diorama Abdhaljs-Ghelsba,
ROM3/1/82,evsb,ja,ev/Abdhaljs Isle-Purgonorgo,
ROM/21/110,evsb,ja,ev/Abyssea - Tahrongi,
ROM/186/97,evsb,en,evx/Aht Urhgan Whitegate,
ROM/186/98,evsb,en,evx/Aht Urhgan Whitegate 2,
ROM/186/99,evsb,de,evx/Aht Urhgan Whitegate,
ROM/186/100,evsb,de,evx/Aht Urhgan Whitegate 2,
ROM/186/101,evsb,fr,evx/Aht Urhgan Whitegate,
ROM/186/102,evsb,fr,evx/Aht Urhgan Whitegate 2,
ROM/186/103,evsb,ja,evx/Aht Urhgan Whitegate,
ROM4/0/85,evsb,ja,ev/Open sea route to Al Zahbi,
ROM4/0/86,evsb,ja,ev/Open sea route to Mhaura,
ROM4/0/87,evsb,ja,ev/Al Zahbi,
ROM4/0/88,evsb,ja,ev/none,
ROM4/0/89,evsb,ja,ev/Aht Urhgan Whitegate,
ROM4/0/90,evsb,ja,ev/Wajaom Woodlands,
ROM4/0/91,evsb,ja,ev/Bhaflau Thickets,
ROM4/0/92,evsb,ja,ev/Nashmau,
ROM4/0/93,evsb,ja,ev/Arrapago Reef,
ROM4/0/94,evsb,ja,ev/Ilrusi Atoll,
ROM4/0/95,evsb,ja,ev/Periqia,
ROM4/0/96,evsb,ja,ev/Talacca Cove,
ROM4/0/97,evsb,ja,ev/Silver Sea route to Nashmau,
ROM4/0/98,evsb,ja,ev/Silver Sea route to Al Zahbi,
ROM4/0/99,evsb,ja,ev/The Ashu Talif,
ROM4/0/100,evsb,ja,ev/Mount Zhayolm,
ROM4/0/101,evsb,ja,ev/Halvung,
ROM4/0/102,evsb,ja,ev/Lebros Cavern,
ROM4/0/103,evsb,ja,ev/Navukgo Execution Chamber,
ROM4/0/104,evsb,ja,ev/Mamook,
ROM4/0/105,evsb,ja,ev/Mamool Ja Training Grounds,
ROM4/0/106,evsb,ja,ev/Jade Sepulcher,
ROM4/0/107,evsb,ja,ev/Aydeewa Subterrane,
ROM4/0/108,evsb,ja,ev/Leujaoam Sanctum,
ROM4/0/109,evsb,ja,ev/Chocobo Circuit,
ROM4/0/110,evsb,ja,ev/The Colosseum,
ROM4/0/111,evsb,ja,ev/Alzadaal Undersea Ruins,
ROM4/0/112,evsb,ja,ev/Zhayolm Remnants,
ROM4/0/113,evsb,ja,ev/Arrapago Remnants,
ROM4/0/114,evsb,ja,ev/Bhaflau Remnants,
ROM4/0/115,evsb,ja,ev/Silver Sea Remnants,
ROM4/0/116,evsb,ja,ev/Nyzul Isle,
ROM4/0/117,evsb,ja,ev/Hazhalm Testing Grounds,
ROM4/0/118,evsb,ja,ev/Caedarva Mire,
ROM/22/17,evsb,ja,ev/Southern San d'Oria [S],
ROM/22/18,evsb,ja,ev/East Ronfaure [S],
ROM/22/19,evsb,ja,ev/Jugner Forest [S],
ROM/22/20,evsb,ja,ev/Vunkerl Inlet [S],
ROM/22/21,evsb,ja,ev/Batallia Downs [S],
ROM/22/22,evsb,ja,ev/La Vaule [S],
ROM/22/23,evsb,ja,ev/Everbloom Hollow,
ROM/22/24,evsb,ja,ev/Bastok Markets [S],
ROM/22/25,evsb,ja,ev/North Gustaberg [S],
ROM/22/26,evsb,ja,ev/Grauberg [S],
ROM/22/27,evsb,ja,ev/Pashhow Marshlands [S],
ROM/22/28,evsb,ja,ev/Rolanberry Fields [S],
ROM/22/29,evsb,ja,ev/Beadeaux [S],
ROM/22/30,evsb,ja,ev/Ruhotz Silvermines,
ROM/22/31,evsb,ja,ev/Windurst Waters [S],
ROM/22/32,evsb,ja,ev/West Sarutabaruta [S],
ROM/22/33,evsb,ja,ev/Fort Karugo-Narugo [S],
ROM/22/34,evsb,ja,ev/Meriphataud Mountains [S],
ROM/22/35,evsb,ja,ev/Sauromugue Champaign [S],
ROM/22/36,evsb,ja,ev/Castle Oztroja [S],
ROM/22/37,evsb,ja,ev/West Ronfaure,
ROM/22/38,evsb,ja,ev/East Ronfaure,
ROM/22/39,evsb,ja,ev/La Theine Plateau,
ROM/22/40,evsb,ja,ev/Valkurm Dunes,
ROM/22/41,evsb,ja,ev/Jugner Forest,
ROM/22/42,evsb,ja,ev/Batallia Downs,
ROM/22/43,evsb,ja,ev/North Gustaberg,
ROM/22/44,evsb,ja,ev/South Gustaberg,
ROM/22/45,evsb,ja,ev/Konschtat Highlands,
ROM/22/46,evsb,ja,ev/Pashhow Marshlands,
ROM/22/47,evsb,ja,ev/Rolanberry Fields,
ROM/22/48,evsb,ja,ev/Beaucedine Glacier,
ROM/22/49,evsb,ja,ev/Xarcabard,
ROM2/13/50,evsb,ja,ev/Cape Teriggan,
ROM2/13/51,evsb,ja,ev/Eastern Altepa Desert,
ROM/22/52,evsb,ja,ev/West Sarutabaruta,
ROM/22/53,evsb,ja,ev/East Sarutabaruta,
ROM/22/54,evsb,ja,ev/Tahrongi Canyon,
ROM/22/55,evsb,ja,ev/Buburimu Peninsula,
ROM/22/56,evsb,ja,ev/Meriphataud Mountains,
ROM/22/57,evsb,ja,ev/Sauromugue Champaign,
ROM2/13/52,evsb,ja,ev/The Sanctuary of Zi'Tah,
ROM2/13/53,evsb,ja,ev/Ro'Maeve,
ROM2/13/54,evsb,ja,ev/Yuhtunga Jungle,
ROM2/13/55,evsb,ja,ev/Yhoator Jungle,
ROM2/13/56,evsb,ja,ev/Western Altepa Desert,
ROM/22/63,evsb,ja,ev/Qufim Island,
ROM/22/64,evsb,ja,ev/Behemoth's Dominion,
ROM2/13/57,evsb,ja,ev/Valley of Sorrows,
ROM/22/66,evsb,ja,ev/Ghoyu's Reverie,
ROM2/13/58,evsb,ja,ev/Ru'Aun Gardens,
ROM/22/68,evsb,ja,ev/Mordion Gaol,
ROM/22/69,evsb,ja,ev/Abyssea - La Theine,
ROM9/8/69,evsb,ja,ev/Outer Ra'Kaznar [U2],
ROM2/13/59,evsb,ja,ev/Dynamis - Beaucedine,
ROM2/13/60,evsb,ja,ev/Dynamis - Xarcabard,
ROM/22/73,evsb,ja,ev/Beaucedine Glacier [S],
ROM/22/74,evsb,ja,ev/Xarcabard [S],
ROM/22/75,evsb,ja,ev/Castle Zvahl Baileys [S],
ROM/22/76,evsb,ja,ev/Horlais Peak,
ROM/22/77,evsb,ja,ev/Ghelsba Outpost,
ROM/22/78,evsb,ja,ev/Fort Ghelsba,
ROM/22/79,evsb,ja,ev/Yughott Grotto,
ROM/22/80,evsb,ja,ev/Palborough Mines,
ROM/22/81,evsb,ja,ev/Waughroon Shrine,
ROM/22/82,evsb,ja,ev/Giddeus,
ROM/22/83,evsb,ja,ev/Balga's Dais,
ROM/22/84,evsb,ja,ev/Beadeaux,
ROM/22/85,evsb,ja,ev/Qulun Dome,
ROM/22/86,evsb,ja,ev/Davoi,
ROM/22/87,evsb,ja,ev/Monastic Cavern,
ROM/22/88,evsb,ja,ev/Castle Oztroja,
ROM/22/89,evsb,ja,ev/Altar Room,
ROM2/13/61,evsb,ja,ev/The Boyahda Tree,
ROM2/13/62,evsb,ja,ev/Dragon's Aery,
ROM/22/92,evsb,ja,ev/Castle Zvahl Keep [S],
ROM/22/93,evsb,ja,ev/Throne Room [S],
ROM/22/94,evsb,ja,ev/Middle Delkfutt's Tower,
ROM/22/95,evsb,ja,ev/Upper Delkfutt's Tower,
ROM2/13/63,evsb,ja,ev/Temple of Uggalepih,
ROM2/13/64,evsb,ja,ev/Den of Rancor,
ROM/22/98,evsb,ja,ev/Castle Zvahl Baileys,
ROM/22/99,evsb,ja,ev/Castle Zvahl Keep,
ROM2/13/65,evsb,ja,ev/Sacrificial Chamber,
ROM/22/101,evsb,ja,ev/Garlaige Citadel [S],
ROM/22/102,evsb,ja,ev/Throne Room,
ROM/22/103,evsb,ja,ev/Ranguemont Pass,
ROM/22/104,evsb,ja,ev/Bostaunieux Oubliette,
ROM2/13/66,evsb,ja,ev/Chamber of Oracles,
ROM/22/106,evsb,ja,ev/Toraimarai Canal,
ROM2/13/67,evsb,ja,ev/Full Moon Fountain,
ROM/22/108,evsb,ja,ev/Crawlers' Nest [S],
ROM/22/109,evsb,ja,ev/Zeruhn Mines,
ROM2/13/68,evsb,ja,ev/Korroloka Tunnel,
ROM2/13/69,evsb,ja,ev/Kuftal Tunnel,
ROM/22/112,evsb,ja,ev/The Eldieme Necropolis [S],
ROM2/13/70,evsb,ja,ev/Sea Serpent Grotto,
ROM2/13/71,evsb,ja,ev/Ve'Lugannon Palace,
ROM2/13/72,evsb,ja,ev/The Shrine of Ru'Avitau,
ROM2/13/73,evsb,ja,ev/Stellar Fulcrum,
ROM2/13/74,evsb,ja,ev/La'Loff Amphitheater,
ROM2/13/75,evsb,ja,ev/The Celestial Nexus,
ROM/22/119,evsb,ja,ev/Walk of Echoes,
ROM/22/120,evsb,ja,ev/Maquette Abdhaljs-LegionA,
ROM/22/121,evsb,ja,ev/Lower Delkfutt's Tower,
ROM2/13/76,evsb,ja,ev/Dynamis - San d'Oria,
ROM2/13/77,evsb,ja,ev/Dynamis - Bastok,
ROM2/13/78,evsb,ja,ev/Dynamis - Windurst,
ROM2/13/79,evsb,ja,ev/Dynamis - Jeuno,
ROM/22/126,evsb,ja,ev/Outer Ra'Kaznar [U3],
ROM/22/127,evsb,ja,ev/King Ranperre's Tomb,
ROM/23/0,evsb,ja,ev/Dangruf Wadi,
ROM/23/1,evsb,ja,ev/Inner Horutoto Ruins,
ROM/23/2,evsb,ja,ev/Ordelle's Caves,
ROM/23/3,evsb,ja,ev/Outer Horutoto Ruins,
ROM/23/4,evsb,ja,ev/The Eldieme Necropolis,
ROM/23/5,evsb,ja,ev/Gusgen Mines,
ROM/23/6,evsb,ja,ev/Crawlers' Nest,
ROM/23/7,evsb,ja,ev/Maze of Shakhrami,
ROM/23/8,evsb,ja,ev/199,
ROM/23/9,evsb,ja,ev/Garlaige Citadel,
ROM2/13/80,evsb,ja,ev/Cloister of Gales,
ROM2/13/81,evsb,ja,ev/Cloister of Storms,
ROM2/13/82,evsb,ja,ev/Cloister of Frost,
ROM/23/13,evsb,ja,ev/Fei'Yin,
ROM2/13/83,evsb,ja,ev/Ifrit's Cauldron,
ROM/23/15,evsb,ja,ev/Qu'Bia Arena,
ROM2/13/84,evsb,ja,ev/Cloister of Flames,
ROM2/13/85,evsb,ja,ev/Quicksand Caves,
ROM2/13/86,evsb,ja,ev/Cloister of Tremors,
ROM/23/19,evsb,ja,ev/210,
ROM2/13/87,evsb,ja,ev/Cloister of Tides,
ROM2/13/88,evsb,ja,ev/Gustav Tunnel,
ROM2/13/89,evsb,ja,ev/Labyrinth of Onzozo,
ROM/23/23,evsb,ja,ev/214,
ROM/23/24,evsb,ja,ev/Abyssea - Attohwa,
ROM/23/25,evsb,ja,ev/Abyssea - Misareaux,
ROM/23/26,evsb,ja,ev/Abyssea - Vunkerl,
ROM/23/27,evsb,ja,ev/Abyssea - Altepa,
ROM/23/28,evsb,ja,ev/219,
ROM/23/29,evsb,ja,ev/Ship bound for Selbina,
ROM/23/30,evsb,ja,ev/Ship bound for Mhaura,
ROM/23/31,evsb,ja,ev/Provenance,
ROM/23/32,evsb,ja,ev/San d'Oria-Jeuno Airship,
ROM/23/33,evsb,ja,ev/Bastok-Jeuno Airship,
ROM/23/34,evsb,ja,ev/Windurst-Jeuno Airship,
