2872,evsb,ja,ev/Meriphataud Mountains
2873,evsb,ja,ev/Sauromugue Champaign
2879,evsb,ja,ev/Qufim Island
2880,evsb,ja,ev/Behemoth's Dominion
2882,evsb,ja,ev/Ghoyu's Reverie
2884,evsb,ja,ev/Mordion Gaol
2885,evsb,ja,ev/Abyssea - La Theine
2889,evsb,ja,ev/Beaucedine Glacier [S]
2890,evsb,ja,ev/Xarcabard [S]
2891,evsb,ja,ev/Castle Zvahl Baileys [S]
2892,evsb,ja,ev/Horlais Peak
2893,evsb,ja,ev/Ghelsba Outpost
2894,evsb,ja,ev/Fort Ghelsba
2895,evsb,ja,ev/Yughott Grotto
2896,evsb,ja,ev/Palborough Mines
2897,evsb,ja,ev/Waughroon Shrine
2898,evsb,ja,ev/Giddeus
2899,evsb,ja,ev/Balga's Dais
2900,evsb,ja,ev/Beadeaux
2901,evsb,ja,ev/Qulun Dome
2902,evsb,ja,ev/Davoi
2903,evsb,ja,ev/Monastic Cavern
2904,evsb,ja,ev/Castle Oztroja
2905,evsb,ja,ev/Altar Room
2908,evsb,ja,ev/Castle Zvahl Keep [S]
2909,evsb,ja,ev/Throne Room [S]
2910,evsb,ja,ev/Middle Delkfutt's Tower
2911,evsb,ja,ev/Upper Delkfutt's Tower
2914,evsb,ja,ev/Castle Zvahl Baileys
2915,evsb,ja,ev/Castle Zvahl Keep
2917,evsb,ja,ev/Garlaige Citadel [S]
2918,evsb,ja,ev/Throne Room
2919,evsb,ja,ev/Ranguemont Pass
2920,evsb,ja,ev/Bostaunieux Oubliette
2922,evsb,ja,ev/Toraimarai Canal
2924,evsb,ja,ev/Crawlers' Nest [S]
2925,evsb,ja,ev/Zeruhn Mines
2928,evsb,ja,ev/The Eldieme Necropolis [S]
2935,evsb,ja,ev/Walk of Echoes
2936,evsb,ja,ev/Maquette Abdhaljs-LegionA
2937,evsb,ja,ev/Lower Delkfutt's Tower
2942,evsb,ja,ev/Outer Ra'Kaznar [U3]
2943,evsb,ja,ev/King Ranperre's Tomb
2944,evsb,ja,ev/Dangruf Wadi
2945,evsb,ja,ev/Inner Horutoto Ruins
2946,evsb,ja,ev/Ordelle's Caves
2947,evsb,ja,ev/Outer Horutoto Ruins
2948,evsb,ja,ev/The Eldieme Necropolis
2949,evsb,ja,ev/Gusgen Mines
2950,evsb,ja,ev/Crawlers' Nest
2951,evsb,ja,ev/Maze of Shakhrami
2952,evsb,ja,ev/198
2953,evsb,ja,ev/Garlaige Citadel
2957,evsb,ja,ev/Fei'Yin
2959,evsb,ja,ev/Qu'Bia Arena
2963,evsb,ja,ev/209
2967,evsb,ja,ev/213
2968,evsb,ja,ev/Abyssea - Attohwa
2969,evsb,ja,ev/Abyssea - Misareaux
2970,evsb,ja,ev/Abyssea - Vunkerl
2971,evsb,ja,ev/Abyssea - Altepa
2972,evsb,ja,ev/218
2973,evsb,ja,ev/Ship bound for Selbina
2974,evsb,ja,ev/Ship bound for Mhaura
2975,evsb,ja,ev/Provenance
2976,evsb,ja,ev/San d'Oria-Jeuno Airship
2977,evsb,ja,ev/Bastok-Jeuno Airship
2978,evsb,ja,ev/Windurst-Jeuno Airship
2980,evsb,ja,ev/Ship bound for Selbina
2981,evsb,ja,ev/Ship bound for Mhaura
2982,evsb,ja,ev/Throne Room [V]
2983,evsb,ja,ev/Southern San d'Oria
2984,evsb,ja,ev/Northern San d'Oria
2985,evsb,ja,ev/Port San d'Oria
2986,evsb,ja,ev/Chateau d'Oraguille
2987,evsb,ja,ev/Bastok Mines
2988,evsb,ja,ev/Bastok Markets
2989,evsb,ja,ev/Port Bastok
2990,evsb,ja,ev/Metalworks
2991,evsb,ja,ev/Windurst Waters
2992,evsb,ja,ev/Windurst Walls
2993,evsb,ja,ev/Port Windurst
2994,evsb,ja,ev/Windurst Woods
2995,evsb,ja,ev/Heavens Tower
2996,evsb,ja,ev/Ru'Lude Gardens
2997,evsb,ja,ev/Upper Jeuno
2998,evsb,ja,ev/Lower Jeuno
2999,evsb,ja,ev/Port Jeuno
3001,evsb,ja,ev/Selbina
3002,evsb,ja,ev/Mhaura
3006,evsb,ja,ev/Abyssea - Uleguerand
3007,evsb,ja,ev/Abyssea - Grauberg
3008,evsb,ja,ev/Abyssea - Empyreal Paradox
3024,evsb,en,ev/Abyssea - Konschtat
3054,evsb,en,ev/Abyssea - Tahrongi
3089,evsb,en,ev/Southern San d'Oria [S]
3090,evsb,en,ev/East Ronfaure [S]
3091,evsb,en,ev/Jugner Forest [S]
3092,evsb,en,ev/Vunkerl Inlet [S]
3093,evsb,en,ev/Batallia Downs [S]
3094,evsb,en,ev/La Vaule [S]
3095,evsb,en,ev/Everbloom Hollow
3096,evsb,en,ev/Bastok Markets [S]
3097,evsb,en,ev/North Gustaberg [S]
3098,evsb,en,ev/Grauberg [S]
3099,evsb,en,ev/Pashhow Marshlands [S]
3100,evsb,en,ev/Rolanberry Fields [S]
3101,evsb,en,ev/Beadeaux [S]
3102,evsb,en,ev/Ruhotz Silvermines
3103,evsb,en,ev/Windurst Waters [S]
3104,evsb,en,ev/West Sarutabaruta [S]
3105,evsb,en,ev/Fort Karugo-Narugo [S]
3106,evsb,en,ev/Meriphataud Mountains [S]
3107,evsb,en,ev/Sauromugue Champaign [S]
3108,evsb,en,ev/Castle Oztroja [S]
3109,evsb,en,ev/West Ronfaure
3110,evsb,en,ev/East Ronfaure
3111,evsb,en,ev/La Theine Plateau
3112,evsb,en,ev/Valkurm Dunes
3113,evsb,en,ev/Jugner Forest
3114,evsb,en,ev/Batallia Downs
3115,evsb,en,ev/North Gustaberg
3116,evsb,en,ev/South Gustaberg
3117,evsb,en,ev/Konschtat Highlands
3118,evsb,en,ev/Pashhow Marshlands
3119,evsb,en,ev/Rolanberry Fields
3120,evsb,en,ev/Beaucedine Glacier
3121,evsb,en,ev/Xarcabard
3124,evsb,en,ev/West Sarutabaruta
3125,evsb,en,ev/East Sarutabaruta
3126,evsb,en,ev/Tahrongi Canyon
3127,evsb,en,ev/Buburimu Peninsula
3128,evsb,en,ev/Meriphataud Mountains
3129,evsb,en,ev/Sauromugue Champaign
3135,evsb,en,ev/Qufim Island
3136,evsb,en,ev/Behemoth's Dominion
3138,evsb,en,ev/Ghoyu's Reverie
3140,evsb,en,ev/Mordion Gaol
3141,evsb,en,ev/Abyssea - La Theine
3145,evsb,en,ev/Beaucedine Glacier [S]
3146,evsb,en,ev/Xarcabard [S]
3147,evsb,en,ev/Castle Zvahl Baileys [S]
3148,evsb,en,ev/Horlais Peak
3149,evsb,en,ev/Ghelsba Outpost
3150,evsb,en,ev/Fort Ghelsba
3151,evsb,en,ev/Yughott Grotto
3152,evsb,en,ev/Palborough Mines
3153,evsb,en,ev/Waughroon Shrine
3154,evsb,en,ev/Giddeus
3155,evsb,en,ev/Balga's Dais
3156,evsb,en,ev/Beadeaux
3157,evsb,en,ev/Qulun Dome
3158,evsb,en,ev/Davoi
3159,evsb,en,ev/Monastic Cavern
3160,evsb,en,ev/Castle Oztroja
3161,evsb,en,ev/Altar Room
3164,evsb,en,ev/Castle Zvahl Keep [S]
3165,evsb,en,ev/Throne Room [S]
3166,evsb,en,ev/Middle Delkfutt's Tower
3167,evsb,en,ev/Upper Delkfutt's Tower
3170,evsb,en,ev/Castle Zvahl Baileys
3171,evsb,en,ev/Castle Zvahl Keep
3173,evsb,en,ev/Garlaige Citadel [S]
3174,evsb,en,ev/Throne Room
3175,evsb,en,ev/Ranguemont Pass
3176,evsb,en,ev/Bostaunieux Oubliette
3178,evsb,en,ev/Toraimarai Canal
3180,evsb,en,ev/Crawlers' Nest [S]
3181,evsb,en,ev/Zeruhn Mines
3184,evsb,en,ev/The Eldieme Necropolis [S]
3191,evsb,en,ev/Walk of Echoes
3192,evsb,en,ev/Maquette Abdhaljs-LegionA
3193,evsb,en,ev/Lower Delkfutt's Tower
3198,evsb,en,ev/Outer Ra'Kaznar [U3]
3199,evsb,en,ev/King Ranperre's Tomb
3200,evsb,en,ev/Dangruf Wadi
3201,evsb,en,ev/Inner Horutoto Ruins
3202,evsb,en,ev/Ordelle's Caves
3203,evsb,en,ev/Outer Horutoto Ruins
3204,evsb,en,ev/The Eldieme Necropolis
3205,evsb,en,ev/Gusgen Mines
3206,evsb,en,ev/Crawlers' Nest
3207,evsb,en,ev/Maze of Shakhrami
3208,evsb,en,ev/198
3209,evsb,en,ev/Garlaige Citadel
3213,evsb,en,ev/Fei'Yin
3215,evsb,en,ev/Qu'Bia Arena
3219,evsb,en,ev/209
3223,evsb,en,ev/213
3224,evsb,en,ev/Abyssea - Attohwa
3225,evsb,en,ev/Abyssea - Misareaux
3226,evsb,en,ev/Abyssea - Vunkerl
3227,evsb,en,ev/Abyssea - Altepa
3228,evsb,en,ev/218
3229,evsb,en,ev/Ship bound for Selbina
3230,evsb,en,ev/Ship bound for Mhaura
3231,evsb,en,ev/Provenance
3232,evsb,en,ev/San d'Oria-Jeuno Airship
3233,evsb,en,ev/Bastok-Jeuno Airship
3234,evsb,en,ev/Windurst-Jeuno Airship
3236,evsb,en,ev/Ship bound for Selbina
3237,evsb,en,ev/Ship bound for Mhaura
3238,evsb,en,ev/Throne Room [V]
3239,evsb,en,ev/Southern San d'Oria
3240,evsb,en,ev/Northern San d'Oria
3241,evsb,en,ev/Port San d'Oria
3242,evsb,en,ev/Chateau d'Oraguille
3243,evsb,en,ev/Bastok Mines
3244,evsb,en,ev/Bastok Markets
3245,evsb,en,ev/Port Bastok
3246,evsb,en,ev/Metalworks
3247,evsb,en,ev/Windurst Waters
3248,evsb,en,ev/Windurst Walls
3249,evsb,en,ev/Port Windurst
3250,evsb,en,ev/Windurst Woods
3251,evsb,en,ev/Heavens Tower
3252,evsb,en,ev/Ru'Lude Gardens
3253,evsb,en,ev/Upper Jeuno
3254,evsb,en,ev/Lower Jeuno
3255,evsb,en,ev/Port Jeuno
3257,evsb,en,ev/Selbina
3258,evsb,en,ev/Mhaura
3262,evsb,en,ev/Abyssea - Uleguerand
3263,evsb,en,ev/Abyssea - Grauberg
3264,evsb,en,ev/Abyssea - Empyreal Paradox
3521,evsb,ja,gev/skill_name
3522,evsb,en,gev/skill_name
3523,evsb,ja,gev/term
3524,evsb,en,gev/term
3525,evsb,ja,gev/emote
3526,evsb,en,gev/emote
3527,evsb,ja,gev/battle
3528,evsb,en,gev/battle
3529,evsb,ja,gev/status
3530,evsb,en,gev/status
3531,evsb,ja,gev/message
3532,evsb,en,gev/message
3535,evsb,ja,gev/action
3536,evsb,en,gev/action
12424,xis,ja,lobby/message
12436,xis,ja,etc/misc_message_01
12452,xis,en,lobby/message
12454,xis,en,etc/misc_message_01
15206,xis,ja,etc/time_formatter
15207,xis,en,etc/time_formatter
15208,xis,en,etc/job_abbr
15209,xis,en,etc/race_gender_enum
15210,inb,en,itm/normal
15211,iub,en,itm/usable
15212,iwb,en,itm/weapon
15213,iab,en,itm/armor
15214,ipb,en,itm/puppet
15289,sd,en,sys/status_data
21173,dmsg,ja,lobby/misc_message,1
21174,dmsg,ja,sys/error_message,1
21176,dmsg,ja,sys/misc_string_01,1
21178,dmsg,ja,sys/menu/text,1
21179,dmsg,ja,sys/menu/help,1
21180,dmsg,ja,sys/menu/title,1
21181,dmsg,ja,sys/menu/text2,1
21182,dmsg,ja,sys/region,1
21183,dmsg,ja,sys/area,1
21184,dmsg,ja,sys/job,1
21185,dmsg,ja,sys/weather,1
21186,dmsg,ja,sys/day_of_week,1
21187,dmsg,ja,sys/orientation,1
21188,dmsg,ja,sys/moon_phase,1
21189,dmsg,en,lobby/misc_message
21190,dmsg,en,sys/error_message
21192,dmsg,en,sys/misc_string_01
21194,dmsg,en,sys/menu/text
21195,dmsg,en,sys/menu/help
21196,dmsg,en,sys/menu/title
21197,dmsg,en,sys/menu/text2
21198,dmsg,en,sys/region
21199,dmsg,en,sys/weather
21200,dmsg,en,sys/day_of_week
21201,dmsg,en,sys/orientation
21202,dmsg,en,sys/moon_phase
21203,dmsg,en,sys/area_short
21204,dmsg,en,sys/area
21205,dmsg,en,sys/area_s
21206,dmsg,en,sys/job
21207,dmsg,en,sys/job_abbr
21363,dmsg,ja,sys/blue_magic_help,1
21364,dmsg,en,sys/blue_magic_help
21706,dmsg,ja,sys/meritpoint_text,1
21707,dmsg,en,sys/meritpoint_text
22232,dmsg,ja,sys/text_command_help,1
22233,dmsg,en,sys/text_command_help
22320,icb,en,itm/currency
22431,dmsg,ja,sys/equip_slot_en,1
22432,dmsg,ja,sys/equip_slot,1
22433,dmsg,en,sys/equip_slot
22434,dmsg,ja,sys/key_item,2|3
22435,dmsg,en,sys/key_item,5|6|7
21528,fp,ja,fixed_phrase
21529,fp,en,fixed_phrase
22574,dmsg,ja,sys/qst/sd,2|3
22575,dmsg,ja,sys/qst/bs,2|3
22576,dmsg,ja,sys/qst/ws,2|3
22577,dmsg,ja,sys/qst/jn,2|3
22578,dmsg,ja,sys/qst/ot,2|3
22579,dmsg,ja,sys/qst/fr,2|3
22580,dmsg,ja,sys/qst/at,2|3
22581,dmsg,ja,sys/mis/sd,2|3
22582,dmsg,ja,sys/mis/bs,2|3
22583,dmsg,ja,sys/mis/ws,2|3
22584,dmsg,ja,sys/mis/zl,2|3
22585,dmsg,ja,sys/mis/pm,2|3
22586,dmsg,ja,sys/mis/as,2|3
22587,dmsg,ja,sys/mis/at,2|3
22588,dmsg,en,sys/qst/sd,2|3
22589,dmsg,en,sys/qst/bs,2|3
22590,dmsg,en,sys/qst/ws,2|3
22591,dmsg,en,sys/qst/jn,2|3
22592,dmsg,en,sys/qst/ot,2|3
22593,dmsg,en,sys/qst/fr,2|3
22594,dmsg,en,sys/qst/at,2|3
22595,dmsg,en,sys/mis/sd,2|3
22596,dmsg,en,sys/mis/bs,2|3
22597,dmsg,en,sys/mis/ws,2|3
22598,dmsg,en,sys/mis/zl,2|3
22599,dmsg,en,sys/mis/pm,2|3
22600,dmsg,en,sys/mis/as,2|3
22601,dmsg,en,sys/mis/at,2|3
22605,dmsg,de,lobby/misc_message
22606,dmsg,de,sys/error_message
22608,dmsg,de,sys/misc_string_01
22610,dmsg,de,sys/menu/text
22611,dmsg,de,sys/menu/help
22612,dmsg,de,sys/menu/title
22613,dmsg,de,sys/menu/text2
22614,dmsg,de,sys/region
22615,dmsg,de,sys/area
22616,dmsg,de,sys/job
22617,dmsg,de,sys/weather
22618,dmsg,de,sys/day_of_week
22619,dmsg,de,sys/orientation
22620,dmsg,de,sys/moon_phase
22621,dmsg,de,sys/area_short
22622,dmsg,de,sys/phrases
22623,dmsg,de,sys/race_gender_enum
22625,dmsg,de,sys/equip_slot
22626,dmsg,de,sys/blue_magic_help
22627,dmsg,de,sys/meritpoint_text
22628,dmsg,de,sys/text_command_help
22637,dmsg,de,sys/key_item
22638,dmsg,de,sys/qst/sd,2|3
22639,dmsg,de,sys/qst/bs,2|3
22640,dmsg,de,sys/qst/ws,2|3
22641,dmsg,de,sys/qst/jn,2|3
22642,dmsg,de,sys/qst/ot,2|3
22643,dmsg,de,sys/qst/fr,2|3
22644,dmsg,de,sys/qst/at,2|3
22645,dmsg,de,sys/mis/sd,2|3
22646,dmsg,de,sys/mis/bs,2|3
22647,dmsg,de,sys/mis/ws,2|3
22648,dmsg,de,sys/mis/zl,2|3
22649,dmsg,de,sys/mis/pm,2|3
22650,dmsg,de,sys/mis/as,2|3
22651,dmsg,de,sys/mis/at,2|3
22800,dmsg,fr,lobby/misc_message
22801,dmsg,fr,sys/error_message
22803,dmsg,fr,sys/misc_string_01
22805,dmsg,fr,sys/menu/text
22806,dmsg,fr,sys/menu/help
22807,dmsg,fr,sys/menu/title
22808,dmsg,fr,sys/menu/text2
22809,dmsg,fr,sys/region
22810,dmsg,fr,sys/area
22811,dmsg,fr,sys/job
22812,dmsg,fr,sys/weather
22813,dmsg,fr,sys/day_of_week
22814,dmsg,fr,sys/orientation
22815,dmsg,fr,sys/moon_phase
22816,dmsg,fr,sys/area_short
22817,dmsg,fr,sys/phrases
22818,dmsg,fr,sys/race_gender_enum
22820,dmsg,fr,sys/equip_slot
22821,dmsg,fr,sys/blue_magic_help
22822,dmsg,fr,sys/meritpoint_text
22823,dmsg,fr,sys/text_command_help
22832,dmsg,fr,sys/key_item
22833,dmsg,fr,sys/qst/sd,2|3
22834,dmsg,fr,sys/qst/bs,2|3
22835,dmsg,fr,sys/qst/ws,2|3
22836,dmsg,fr,sys/qst/jn,2|3
22837,dmsg,fr,sys/qst/ot,2|3
22838,dmsg,fr,sys/qst/fr,2|3
22839,dmsg,fr,sys/qst/at,2|3
22840,dmsg,fr,sys/mis/sd,2|3
22841,dmsg,fr,sys/mis/bs,2|3
22842,dmsg,fr,sys/mis/ws,2|3
22843,dmsg,fr,sys/mis/zl,2|3
22844,dmsg,fr,sys/mis/pm,2|3
22845,dmsg,fr,sys/mis/as,2|3
22846,dmsg,fr,sys/mis/at,2|3
23117,dmsg,ja,sys/title,1
23118,dmsg,en,sys/title
23119,dmsg,de,sys/title
23120,dmsg,fr,sys/title
23141,dmsg,ja,sys/status,1
23142,dmsg,en,sys/status
23143,dmsg,de,sys/status
23144,dmsg,fr,sys/status
23236,dmsg,ja,sys/ability,1
23237,dmsg,ja,sys/magic,1
23238,dmsg,ja,sys/ability_help,1
23239,dmsg,ja,sys/magic_help,1
23240,dmsg,en,sys/ability
23241,dmsg,en,sys/magic
23242,dmsg,en,sys/ability_help
23243,dmsg,en,sys/magic_help
23244,dmsg,de,sys/ability
23245,dmsg,de,sys/magic
23246,dmsg,de,sys/ability_help
23247,dmsg,de,sys/magic_help
23248,dmsg,fr,sys/ability
23249,dmsg,fr,sys/magic
23250,dmsg,fr,sys/ability_help
23905,evsb,en,evx/Aht Urhgan Whitegate
23906,evsb,en,evx/Aht Urhgan Whitegate 2
23907,evsb,de,evx/Aht Urhgan Whitegate
23908,evsb,de,evx/Aht Urhgan Whitegate 2
23909,evsb,fr,evx/Aht Urhgan Whitegate
23910,evsb,fr,evx/Aht Urhgan Whitegate 2
23911,evsb,ja,evx/Aht Urhgan Whitegate
24002,dmsg,ja,sys/cs_event_race,1
24003,dmsg,ja,sys/job_attr,1
24005,dmsg,en,sys/cs_event_race
24006,dmsg,en,sys/job_attr
24008,dmsg,de,sys/cs_event_race
24009,dmsg,de,sys/job_attr
24011,dmsg,fr,sys/cs_event_race
24012,dmsg,fr,sys/job_attr
24101,dmsg,ja,sys/mob_race,1
24102,dmsg,en,sys/mob_race
24103,dmsg,de,sys/mob_race
24104,dmsg,fr,sys/mob_race
25091,dmsg,ja,sys/qst/wog,2|3
25092,dmsg,ja,sys/mis/wog,2|3
25093,dmsg,ja,sys/mis/co,2|3
25094,dmsg,en,sys/qst/wog
25095,dmsg,en,sys/mis/wog
25096,dmsg,en,sys/mis/co
25097,dmsg,de,sys/qst/wog
25098,dmsg,de,sys/mis/wog
25099,dmsg,de,sys/mis/co
25100,dmsg,fr,sys/qst/wog
25101,dmsg,fr,sys/mis/wog
25102,dmsg,fr,sys/mis/co
27455,evsb,ja,evx/MMM/id7
27456,evsb,en,evx/MMM/id7
27457,evsb,de,evx/MMM/id7
27458,evsb,fr,evx/MMM/id7
27704,evsb,ja,evx/MMM/id1
27705,evsb,ja,evx/MMM/id2
27706,evsb,ja,evx/MMM/id3
27707,evsb,ja,evx/MMM/id4
27708,evsb,ja,evx/MMM/id5
27709,evsb,ja,evx/MMM/id6
27710,evsb,en,evx/MMM/id1
27711,evsb,en,evx/MMM/id2
27712,evsb,en,evx/MMM/id3
27713,evsb,en,evx/MMM/id4
27714,evsb,en,evx/MMM/id5
27715,evsb,en,evx/MMM/id6
27716,evsb,de,evx/MMM/id1
27717,evsb,de,evx/MMM/id2
27718,evsb,de,evx/MMM/id3
27719,evsb,de,evx/MMM/id4
27720,evsb,de,evx/MMM/id5
27721,evsb,de,evx/MMM/id6
27722,evsb,fr,evx/MMM/id1
27723,evsb,fr,evx/MMM/id2
27724,evsb,fr,evx/MMM/id3
27725,evsb,fr,evx/MMM/id4
27726,evsb,fr,evx/MMM/id5
27727,evsb,fr,evx/MMM/id6
27796,isb,ja,itm/slip,1|2
27797,isb,en,itm/slip
28117,dmsg,ja,sys/maze_rune
28118,dmsg,en,sys/maze_rune
28119,dmsg,de,sys/maze_rune
28120,dmsg,fr,sys/maze_rune
28217,dmsg,ja,sys/item_attr
28218,dmsg,en,sys/item_attr
28219,dmsg,de,sys/item_attr
28220,dmsg,fr,sys/item_attr
28433,dmsg,ja,sys/mis/acp,2|3
28434,dmsg,en,sys/mis/acp
28435,dmsg,de,sys/mis/acp
28436,dmsg,fr,sys/mis/acp
28554,dmsg,ja,sys/mis/kupo,2|3
28555,dmsg,ja,sys/mis/stt,2|3
28556,dmsg,en,sys/mis/kupo,2|3
28557,dmsg,en,sys/mis/stt,2|3
28558,dmsg,de,sys/mis/kupo,2|3
28559,dmsg,de,sys/mis/stt,2|3
28560,dmsg,fr,sys/mis/kupo,2|3
28561,dmsg,fr,sys/mis/stt,2|3
28790,evsb,ja,evx/MMM
28791,evsb,en,evx/MMM
28792,evsb,de,evx/MMM
28793,evsb,fr,evx/MMM
30551,evsb,ja,evx/MMM/rtlv4
30552,evsb,en,evx/MMM/rtlv4
30553,evsb,de,evx/MMM/rtlv4
30554,evsb,fr,evx/MMM/rtlv4
31039,dmsg,ja,sys/qst/aby,2|3
31040,dmsg,en,sys/qst/aby
31041,dmsg,de,sys/qst/aby
31042,dmsg,fr,sys/qst/aby
36680,iab,ja,itm/armor2,1|2
36681,iab,en,itm/armor2
36930,mbd,ja,mb/mb_data
36931,mbd,en,mb/mb_data
36932,mbd,de,mb/mb_data
36933,mbd,fr,mb/mb_data
37570,dmsg,ja,sys/mis/ad,2|3
37571,dmsg,ja,sys/qst/ad,2|3
37572,dmsg,ja,sys/qst/wc,2|3
37573,dmsg,en,sys/mis/ad
37574,dmsg,en,sys/qst/ad
37575,dmsg,en,sys/qst/wc
37576,dmsg,de,sys/mis/ad
37577,dmsg,de,sys/qst/ad
37578,dmsg,de,sys/qst/wc
37579,dmsg,fr,sys/mis/ad
37580,dmsg,fr,sys/qst/ad
37581,dmsg,fr,sys/qst/wc
38642,inb,ja,itm/normal2,1|2
38643,inb,en,itm/normal2
38814,evsb,ja,ev/Mog Garden
38815,evsb,ja,ev/Celennia Memorial Library
38816,evsb,en,ev/Mog Garden
38817,evsb,en,ev/Celennia Memorial Library
39225,evsb,ja,ev/Feretory
39226,evsb,en,ev/Feretory
39311,erq,ja,roe/roe_quest
39312,erq,en,roe/roe_quest
39319,erc,ja,roe/roe_category
39320,erc,en,roe/roe_category
39881,dmsg,ja,sys/faith_serifu,1
39882,dmsg,en,sys/faith_serifu
39883,dmsg,de,sys/faith_serifu
39884,dmsg,fr,sys/faith_serifu
40253,dmsg,ja,sys/jobpoint_text,1
40254,dmsg,en,sys/jobpoint_text
40255,dmsg,de,sys/jobpoint_text
40256,dmsg,fr,sys/jobpoint_text
40426,evsb,ja,ev/Leafallia
40427,evsb,ja,ev/Mount Kamihr
40428,evsb,en,ev/Leafallia
40429,evsb,en,ev/Mount Kamihr
41530,dmsg,ja,sys/jobpoint_text_2,1
41531,dmsg,en,sys/jobpoint_text_2
41979,dmsg,ja,sys/emote_command,1
41980,dmsg,en,sys/emote_command
42601,evsb,ja,ev/Escha - Zi'Tah
42602,evsb,en,ev/Escha - Zi'Tah
42627,dmsg,ja,sys/mis/rov,2|3
42628,dmsg,en,sys/mis/rov
42639,dmsg,ja,sys/kupoevent
42640,dmsg,en,sys/kupoevent
43198,evsb,ja,ev/Escha - Ru'Aun
43199,evsb,en,ev/Escha - Ru'Aun
43203,evsb,ja,gev/Unity Concord
43204,evsb,en,gev/Unity Concord
43857,evsb,ja,ev/Desuetia - Empyreal Paradox
43858,evsb,ja,ev/Reisenjima
43859,evsb,ja,ev/Reisenjima Sanctorium
43860,evsb,en,ev/Desuetia - Empyreal Paradox
43861,evsb,en,ev/Reisenjima
43862,evsb,en,ev/Reisenjima Sanctorium
45010,dmsg,ja,sys/mount,1
45011,dmsg,ja,sys/mount_help,1
45012,dmsg,en,sys/mount
45013,dmsg,en,sys/mount_help
45241,evsb,ja,ev/Reisenjima Henge
45242,evsb,en,ev/Reisenjima Henge
45424,evsb,ja,ev/Dynamis - San d'Oria [D]
45425,evsb,en,ev/Dynamis - San d'Oria [D]
45447,evsb,ja,ev/Dynamis - Bastok [D]
45448,evsb,en,ev/Dynamis - Bastok [D]
45475,evsb,ja,ev/Dynamis - Windurst [D]
45476,evsb,en,ev/Dynamis - Windurst [D]
45490,evsb,ja,ev/Dynamis - Jeuno [D]
45491,evsb,en,ev/Dynamis - Jeuno [D]
46296,evsb,ja,ev/Walk of Echoes [P1]
46297,evsb,en,ev/Walk of Echoes [P1]
46357,evsb,ja,ev/Maquette Abdhaljs-LegionB
46358,evsb,en,ev/Maquette Abdhaljs-LegionB
46627,dmsg,ja,sys/mis/vr,2|3
46628,dmsg,en,sys/mis/vr
47969,evsb,ja,ev/Silver Knife
47970,evsb,en,ev/Silver Knife
48126,evsb,ja,ev/Gwora - Corridor
48127,evsb,en,ev/Gwora - Corridor
48486,evsb,ja,ev/Gwora - Throne Room
48487,evsb,en,ev/Gwora - Throne Room
49272,dmsg,ja,sys/faith_points,
49273,dmsg,en,sys/faith_points
36052,evsb,ja,evx/id/ukn1
36053,evsb,ja,evx/id/ukn2
36054,evsb,ja,evx/id/ukn3
36055,evsb,ja,evx/id/ukn4
36056,evsb,en,evx/id/ukn1
36057,evsb,en,evx/id/ukn2
36058,evsb,en,evx/id/ukn3
36059,evsb,en,evx/id/ukn4
36060,evsb,de,evx/id/ukn1
